text_id,text,party,cap_topic,cluster,membership_strength,display_x,display_y
1906891,"The point that I am trying to make is that, in the case to which I referred, it was not the young woman's first job experience.",Lab,5,12,0.7438213668640168,10.9246025,-3.4064918
2255917,That is why we want to discuss with the Government how we can overcome that obstacle.,DUP,16,13,1.0,9.680967,-0.4978929
2321227,"The scheme to which I referred, and for which I know my hon.",Con,14,0,0.8349259404997235,6.3986855,-0.03177336
2354490,We are concerned about the timing of the referendum.,Lab,20,13,0.8373894074463499,10.19875,-0.3330242
2784357,"I would, however, certainly like to engage with her on this topic.",LibDem,6,3,1.0,7.589538,-2.167177
2986603,Friend the Member for Dulwich and West Norwood (Dame Tessa Jowell) was right to say that the existence of the national minimum wage is a statement about the kind of country we are.,Lab,1,19,1.0,12.155092,-3.0217957
3065989,"I will be discussing that with it in Washington later this week, as I am sure other EU countries will do as well.",Con,19,9,1.0,11.405621,0.806467
3117728,"That is a shame, and is just one effect of this country not being able to get a grip and reduce, then eliminate, this disease.",LibDem,4,7,1.0,11.029781,-5.123853
3311145,"Yes, I did refer to that.",Con,17,13,1.0,8.588476,0.0698084
3517761,My constituents also have worries.,Lab,14,-1,0.0,8.943987,-0.84059066
2435,"Friend the Member for South Holland and The Deepings (Mr. Hayes), who has done an amazing amount of work on skills.",Con,6,16,1.0,7.8324757,-3.3560178
11814,"I move the discussion on 1,000 or 2,000 miles, to Iceland, which provides further evidence both of the effect of point-of-sale displays and the lengths to which the tobacco lobby will go to disguise it.",Lab,3,-1,0.0,11.717262,-1.5022951
12066,"There is the European Union legislation, which in a sense creates the conditions in which we operate as members of the EU.",Lab,20,9,1.0,10.994404,0.7563552
12269,"For example, this week, TK Maxx in Milton Keynes closed its distribution centre, with the loss of 275 jobs, and moved it to Poland.",Con,5,19,0.8275981651147057,12.79674,-3.1298559
50805,"May I also draw Members' attention to the proposals to pass European Union fines, particularly those relating to air quality-a particular issue in the port of Immingham, in my constituency-to local authorities?",Con,7,-1,0.0,10.655727,-2.150068
59313,"That is one of the reasons that we have placed such importance on bilateral relations with Turkey, and on the EU's relations with the country.",Con,19,10,1.0,11.2807045,1.5557889
60330,European Union (Freedom of Movement) (Amendment) Bill Presentation and First Reading (Standing Order No.,,99,-1,0.0,10.386489,-0.26370385
71727,"Economists such as Tim Congdon and others have made that case, but it is absolutely clear that the situation will get worse the longer that the European Union tries to put sticking plaster over what is a clear case for complete renegotiation of the treaties to get some sanity back into the situation.",Con,19,9,0.9452586683964551,11.093189,0.6660311
73783,"Of course, they actually got that in the European Union Act 2011, which we all voted for only a matter of weeks ago.",LibDem,19,9,0.7576010570881145,10.757876,0.48425925
76455,The evidence is that this does not appear to be working in Germany simply because people are increasing the speed that they claim they were travelling at before the accident.,Con,10,21,0.4048665053590253,13.536573,-2.2029417
77659,"That arrangement, I stress, did not exist in previous accession negotiations.",Con,12,-1,0.0,10.046057,0.17156468
80979,How can we be confident that Spain is converting?,Con,4,9,0.6917473519545547,11.602107,0.6824378
94567,"Other yacht companies had warned their employees not to put to sea that night, but Alistair Crawford-just like John Anstess and Steve Hobley-was subjected to pressure to do so.",Con,10,5,1.0,13.770299,-1.0882727
96055,That brings me to the change made in 2007 by the previous Government to restrict workers from Romania and Bulgaria.,Con,4,9,0.6282023981821975,11.357204,1.0676026
124669,"At present, we have the tightest ratios in Europe for children under three.",Con,13,12,0.87874874963704,10.713356,-3.9072967
124840,"Friend the Secretary of State for Business, Innovation and Skills compared our situation with that of France, which has 11% unemployment.",Con,5,-1,0.0,8.532894,-2.6142101
124931,"The amendments are reflected in the Bill, which includes new interim eligibility criteria.",Con,13,13,1.0,9.735954,-1.1085355
126143,"Last week, the Lewisham Islamic centre discovered that it was the intended destination of a BNP march, which was subsequently rightly restricted to central London.",Lab,19,22,1.0,11.213411,-2.5818613
127554,Members who are deeply troubled by the European arrest warrant that the Baker review said clearly:“we believe that the European arrest warrant scheme has worked reasonably well.”,Lab,12,11,0.8335094367436906,9.982371,1.1018863
129073,"In 2012, the number of people employed in the UK has risen faster than most of our competitors, including the US, France, Germany and Japan.",Con,5,-1,0.0,12.894893,-2.2181516
134520,Lady is interested in how the new mandatory reconsideration process will affect ESA claimants who are found fit for work.,Con,5,-1,0.0,9.676315,-5.3622165
136840,There is a great deal of concern about what will happen next year when restrictions on Romania and Bulgaria are lifted.,Con,2,9,0.6014383696737104,11.464348,1.1919261
138180,"Friend will know, the Government believe that the existing structure for Eurojust works well, and provides for effective practical co-operation in dealing with cross-border criminality.",Con,19,9,0.5953021160002929,11.254193,1.0366553
138729,"The capacity problem is between London and Birmingham, not elsewhere in the country, where we could have more trains without any difficulty.",Lab,10,21,0.9259540232860402,13.929157,-2.3078518
144055,"Although he is originally from Edinburgh, he lived in London in the early 1990s, during which time he received funding for his care package from Greenwich council.",Lab,13,16,0.6709828234635248,8.743195,-3.3156264
153376,"We decided to stop work on a comprehensive new agreement on relations between Russia and the European Union, and we immediately suspended the talks that were under way on a more liberal visa regime in the Schengen area-the thing that Russian Ministers and business delegations have pushed for more than anything else.",Con,19,10,1.0,10.881183,2.0761702
154171,"We need a serious discussion with the European Union, and among ourselves, on how we evaluate the evidence and get this dreadful disease sorted.",Lab,4,7,0.9950491503606067,11.078058,-5.157396
164898,ESA claimants tend to be older and have tended to work in lower-skilled manual occupations.,SNP,13,-1,0.0,9.712333,-5.422302
173590,She failed a work capability assessment and ESA stopped immediately.,Lab,13,-1,0.0,9.644441,-5.446716
54008,Friend will see how successful it has been and the good work that the college does in the vocational sector.,Lab,6,-1,0.0,8.614579,-2.8213093
196068,"The promoters of two of the Bills that have not had a Second Reading have said in discussions and in writing to me-and, we can infer, to other hon.",Con,20,-1,0.0,10.174487,-1.2423897
258768,"I cannot face coming to this place if our wonderful Government, who have done so much, will not take the next step.",Lab,19,13,1.0,9.447496,-0.50435203
467014,"Friend ensure that the Treasury releases as soon as possible the funding already allocated for the Mersey Gateway bridge if, as is expected, the project is given the go-ahead?",Lab,10,-1,0.0,11.874608,-1.698092
689956,"However, there is a higher judgment.",Lab,12,-1,0.0,8.95219,-0.36132938
1006243,I fully intend to attend the meeting.,Con,21,15,1.0,8.548468,-1.1861085
1240735,"Under the new arrangements, schools will be able to continue targeting pupils with English as an additional language for additional support, but they will also have the freedom to target other underperforming groups if they wish to do so.",Con,6,12,1.0,10.379998,-3.6366534
1310690,It is also why we closed 140 bogus colleges.,Lab,6,12,1.0,10.580865,-3.5616746
1345253,"The legitimate demands of these protestors should be met, as the Foreign Secretary said, by reform and not by repression.",Lab,19,-1,0.0,10.2928,-1.0109338
1440015,Friend has highlighted the flawed ethos of the Labour Government and their target culture of wanting to get 50% of our youngsters into university.,Con,15,12,1.0,9.179027,-3.3501391
1631646,Biodiversity standards fell during the 13 years of the last Government.,LibDem,7,-1,0.0,11.111198,-1.7297561
1667246,I am sure that we will have an extremely enlightening inquiry in the new year.,Lab,1,13,1.0,9.391489,-0.8713063
2102231,A higher increase would have been blocked by net contributors such as ourselves and a lower increase would have been blocked by net recipients.,Con,19,-1,0.0,12.001423,-2.0520732
2163244,As it is she is having to do extra work to ‘revise' for the resit on top of her college assignments.,Lab,6,3,1.0,7.7433414,-2.4449642
2340256,I call on the Government to set to work on a comprehensive strategy to save our charities.,Lab,13,18,1.0,11.3139715,-1.5869125
2611365,"Gentleman accept that not only have we had bogus colleges, but quite a lot of colleges have provided relatively low-value courses, be they in business, accounting or IT, where the incentive of being able to work part-time, stay on to work afterwards, bring dependants and potentially stay on has been much of the reason why international students have stayed, and that the Government have been right to crack down on that?",Con,6,12,1.0,10.772474,-3.5752778
2621579,"I am also very aware...that they have access, for whatever reason, to higher levels than me in No. 10”.",Lab,20,23,1.0,11.449159,-3.0726416
2796048,"It would be more practical and potentially cheaper, which is why DEFRA continues to fund that.",Con,4,18,1.0,11.657197,-1.3321552
2891202,Reform of the regime is complex.,Con,21,-1,0.0,10.574498,-0.6799439
3125637,"It is now apparent to everyone that reform is long overdue, as he said.",Lab,15,13,0.8781222021891806,10.17374,-0.5720819
3255636,She responded.,Lab,2,3,0.933390008298064,7.5969706,-2.024757
3666,"That guidance was extensively consulted on, reviewed in November and is already a tougher standard than that set down by the European Commission.",Lab,4,9,0.9866215854011281,11.1577425,0.64379716
8245,"She will be aware of the enormous efforts that we are making, of which she has been such a powerful advocate, to make sure that in the post-Olympic period the east London boroughs, one of which she represents, have a higher level of skill and more people in work than before the Olympics.",Lab,19,3,1.0,8.022236,-2.5850804
18407,"We have also been deployed during a training exercise in Jersey, and we have been out to Cyprus.",Lab,20,-1,0.0,10.518072,1.348068
38234,"She is entirely right: capital expenditure was neglected, particularly in the east of England.",Con,10,19,0.9870864254792187,12.313229,-2.3137105
40308,Lady described in the context of the university of London external degree.,Con,6,3,1.0,7.771017,-2.4405742
81457,"Well, they have failed on tuition fees, they have failed on legal aid, they have failed on the NHS, and now they have failed on Europe.",Lab,20,12,1.0,10.842197,-3.667329
89430,"We urge the Government to continue to press the Russian authorities using all the available channels and all the upcoming opportunities, including through the European Union.",Lab,19,10,1.0,10.855364,2.3339908
95243,"That is certainly a significant amount, but when we compare it to the amount that the Government cut from financial support for 16 to19-year-olds when they scrapped EMA, it is just 10%.",Lab,13,-1,0.0,10.3392935,-5.393583
106203,Friend the Secretary of State for Wales so that he can judge what is appropriate in this case.,LibDem,12,-1,0.0,8.6083765,-3.337054
109228,"He did us all a favour by suggesting the inquiry into connectivity, particularly how it affects his constituency in west Wales.",Con,21,4,0.6167760117550481,12.376745,-4.2018924
176920,"Some other European countries insist on particular training programmes and language abilities for imams, so that they are able to connect with the young people in their mosques.",Con,12,9,0.6710260306389885,11.5970955,0.7636262
177593,"Will he join me in celebrating the fact that, in the year that Bishop John of Worcester has taken the lead for the Church of England on cathedrals and church buildings, the east window at Worcester cathedral will be being restored with that grant of £330,000?",Con,20,14,0.830710116387051,9.006358,-2.132639
42518,"Some, including my hon.",Lab,10,0,1.0,6.1386123,-0.25162587
49086,We parliamentarians learn largely by doing and from studying the triumphs and mistakes of our predecessors.,Lab,20,1,0.3647457323921779,9.097482,-4.022437
50388,"He is not being tied to this figure, but to give us some idea of the scale that we are talking about, if we take the figure of 3 per cent., how much more is he suggesting that the Government should be spending?",Con,20,19,1.0,12.407768,-2.6339335
72839,I am sure that it will be great.,LibDem,19,13,1.0,9.4193125,-0.34136406
87760,"Even a narrowly drawn UK option that might succeed would take years to succeed, and I am not prepared to wait for that.",Lab,4,-1,0.0,11.381523,-0.51144975
105220,"We could save quite a lot of money, and avoid the necessity for motions such as this.",LibDem,20,-1,0.0,10.848452,-0.91097796
206984,We concluded that“it is deplorable that previous US assurances about rendition flights have turned out to be false.,Lab,19,11,0.8335094367436906,9.947021,0.86665785
410659,"I very much hope that it will remain within the European sphere of influence, and that the Minister will give me an update on what is happening with its membership of the EU.",Con,19,9,0.9286687602802848,11.297599,0.6724567
451706,"It stated:“It is questionable whether it will be permissible for the RO to exclude biodiesel...after April 2010.”In July, in a response on this very issue to the hon.",Con,8,17,1.0,13.1558075,-1.2586378
500924,"According to an Afghan proverb, when the sun comes up it is like the truth: it is hard to hide it.",Lab,19,-1,0.0,8.180605,-0.8563601
535853,I want to press the Minister and his colleagues to reassure us over the next few weeks that the political dimension is at the heart of what the Americans want to do and how they are leading the international coalition.,LibDem,19,14,0.6667181902841157,8.900467,-1.770065
582020,"We know that the presidential palace has been damaged, along with other significant Government buildings.",Lab,19,-1,0.0,10.186976,-1.0230682
937378,Her Majesty's Opposition recognise the Government's clear position and the reality of the maths.,Lab,12,-1,0.0,10.124848,-1.5009754
968658,"It is a pleasure to see you in the Chair, Mr Dobbin, and to have this opportunity to debate the future of the railways.",Lab,10,-1,0.0,8.02313,-1.4679781
991973,That explains the logic behind keeping a majority stake in taxpayers' hands.,Lab,20,-1,0.0,10.244764,-1.1645882
1005540,Friends who are worried about the AV referendum: take heart.,Con,20,13,0.8568303937742108,10.136814,-0.398689
1034139,"The Sunday Telegraph refers to:“More than 30 maternity and casualty units facing the axe”, and provides us with a significant list of examples from all over the country.",Lab,3,7,1.0,10.599549,-4.522
1072819,"I also said that the European financial stability mechanism, the EU fund, was something that the previous Government had signed up to, and that the UK could not block its use because it operated under qualified majority voting.",Con,19,9,0.5674216035208837,11.505492,0.1863814
1198575,"Research tells us that where governing bodies are effective, they take a strategic role, as my hon.",Con,6,-1,0.0,9.961931,-1.890319
1282380,"The issue in the south-east seems to be capacity, and we cannot continue to put ever more passengers on the same lines.",Con,10,21,0.6072962725644048,13.8596525,-2.23503
1333213,Openness and transparency are vital in the fight against corruption and in tackling exploitation of developing countries by global companies.,Lab,19,-1,0.0,12.430736,-0.70490927
1348175,"Friend feels about this issue, and he has spoken about it before.",LibDem,99,13,1.0,7.6869984,-0.23599333
1447473,"I have taken a couple of issues very much to heart, and am looking into them in detail.",Con,16,-1,0.0,9.950039,-3.5704198
1476503,There is a risk that those working in smaller centres will find themselves working in isolation and in units that are not as up-to-date with techniques and clinical practice as the larger ones are.,Con,3,7,0.772604122021281,10.921307,-4.532645
1491810,"I urge the Government to ensure that the poorest and most vulnerable in our society continue to have access to legal aid, especially women, who might be abandoned by feckless and adulterous husbands or partners who leave them penniless while themselves remaining in funds.",Con,12,18,1.0,11.062243,-1.624259
1514337,"We must better understand what that due diligence is, how it is to be implemented and what it looks like to ensure that orphan works can be dealt with fairly and without the risk of losing the opportunity that they provide.",Lab,15,-1,0.0,10.999795,-1.7402519
1576853,"In my constituency there is no question but that fuel poverty is an issue in residential parts of places such as Prudhoe, Haltwhistle and west Wylam.",Con,13,-1,0.0,11.668412,-3.1682527
1888970,"Again, I must say that I am somewhat disappointed in the turnout for this debate.",Lab,15,13,1.0,8.410326,-0.5449796
1969071,"The reports, particularly the Begg report, on what happened to passengers at Heathrow during the disruption of December 2010 make alarming reading, even if one looks only at the headlines.",Lab,10,-1,0.0,10.578121,-1.5352867
1978848,"If that was the worry, we have dealt with it effectively, making it absolutely clear that this is a one-off, temporary and very specific change.",LibDem,15,13,1.0,9.163906,-0.07898926
2057856,We will see what happens.,LibDem,2,13,1.0,9.130393,-0.10784023
2140089,"Friend is making a powerful point about where power and resources lie in households, and about how a woman may be severely disadvantaged not only through the impact of domestic violence, but through what she then finds she has entitlements or access to.",Lab,12,-1,0.0,9.638692,-2.9454234
2319312,"In many cases, they might have been lost by the Government and perhaps the damages were justified, but we do not know where the money has gone in other cases and we do not know, for example, that it has not gone to fund activities that are, putting them at their very lowest, detrimental to the interests of this country.",Con,12,-1,0.0,10.74165,-1.5105287
2394891,I look forward to April 2014 when we will start to see it in place.,Con,10,13,1.0,9.380055,-0.5849032
2427803,"Friend's constituents will value the fact that the horrifically low threshold of £23,000, beyond which they get no help at all, will be raised significantly to the £100,000 threshold, in 2010-11 prices, that Andrew Dilnot recommended.",Con,13,19,1.0,12.362014,-2.9814203
2583527,"The euro has become the symbol of what they are doing to others to punish them, because the euro is more fundamental than the European project, and that really worries me.",Lab,1,9,0.8866139159505588,12.026019,0.55498695
2638427,"Of course we must think carefully before any course of action, but we must not accept what President Assad wants us to believe-that the only alternative to his brutal action against Syria is extremism and terrorism.",Con,19,10,1.0,11.241171,1.6648372
2775291,What is wrong with working together to ensure that we achieve a proper consensus?,Lab,20,-1,0.0,9.7488,-0.12782618
3040275,Let us walk in the shoes of a young constituent of mine to see how zero-hours contracts work.,Lab,5,-1,0.0,11.491475,-2.303547
3062031,The electrification of our railways-we are committed to electrifying more than 800 miles in the next control period between 2014 and 2019-is very important for the long-term future of the railways in this country.,Con,10,21,1.0,13.968228,-2.2786715
3071986,"Gentleman in his speech but some of his colleagues in their interventions who talked about gerrymandering, or the arbitrary attempt to include the Chancellor's constituency.",LibDem,20,2,1.0,7.407924,-1.3903275
3194530,"Gentleman's position, I am sure he will join us in the Lobby when we vote on the new clauses later.",PlaidCymru,21,-1,0.0,8.616059,-0.9370451
3208140,"It is incredibly important for my constituents and those of my near neighbour, my hon.",Con,21,-1,0.0,8.788356,-0.8564542
894,European Union taxpayers deserve better.,Lab,19,9,0.7382693317019897,11.497309,0.3778342
969,"I echo the sentiments expressed in this debate by the Conservative Front-Bench spokesman about the terrible, wearying cycle of these debates; year after year we hear that the European Union has, yet again, not met the standards that we are entitled to expect it to meet on behalf of our constituents, who pay their taxes and contribute to the UK's financial contribution to the EU budget.",LibDem,1,9,0.7824188014464966,11.183404,0.35417604
2295,"The contribution of Europeans to ISAF was bumped at the Bucharest summit by the Bush Administration, which wanted to focus on the accession of Georgia and Ukraine.",Con,16,9,1.0,11.492586,0.9163732
5401,"It is up and running, having got European Commission approval.",Lab,19,9,1.0,11.194484,0.6039225
11557,"The ENPI covers 16 countries, including those south of the EU, such as Algeria, Egypt, Libya, Morocco and Tunisia.",Lab,19,9,0.7819930687551686,11.559855,0.9811705
13889,Even the European Parliament issued a report on the subject.,LibDem,19,9,0.8134698326969398,10.839544,0.63139653
15805,"As a recent European Union report underlines, there has been a significant change in the income of the over-65s in the UK.",Lab,13,19,1.0,12.477715,-3.1706278
18751,The third issue is Lisbon and whether Europe needs a president.,Con,19,9,0.7835783129924635,10.846442,0.7627201
18825,It is an important debate; it is a debate about the power of a supermarket and the future of farming in the United Kingdom.,Lab,4,-1,0.0,12.17824,-1.8539858
19585,"However, we still have a divided city in Cyprus; Nicosia is a city of great heritage, but it is impaired by the divisions that we see every day.",Con,19,-1,0.0,10.423096,1.3624127
22185,"I would like to see a lot of downgrading, including of the European Commission.",Lab,19,9,1.0,11.341468,0.63932824
33444,"The Hexham constituency is the second biggest in England, stretching from the outskirts of Newcastle to the Scottish border, and down to the far reaches of south and west Northumberland.",Con,20,-1,0.0,12.649333,-2.7631087
34337,"Does she agree that if the European Union and the Palestinian Authority had been able to carry out their responsibilities in manning the crossings, goods could have gone into Gaza at a much faster rate?",Lab,19,-1,0.0,10.66362,0.45610085
40182,"They see a lot of money being wasted and a lot of excess in the European Union and they know that we want to do something about it, but we need to negotiate from a very strong position.",Con,19,9,0.860427023943117,11.5635395,0.43346044
43313,I have been to Belgium and it is not such a bad place.,Lab,21,-1,0.0,11.481614,-2.1639528
45835,An average process here typically takes almost twice as long as it does in Germany.,Con,20,-1,0.0,11.340877,0.064706326
47414,"It would be great to be in the driving seat of Europe, okay to be in the passenger seat and passable to be in the back seat, but for the past 20 years or so Britain has, in effect, locked itself in the boot, kicking and whingeing as if it were somebody else's fault.",LibDem,19,-1,0.0,11.549097,-0.5049464
56325,"Friend will be aware of the great disappointment that that has caused, and the damage that it will do to Wales' perceived image in the rest of the United Kingdom.",Lab,10,-1,0.0,8.786372,-3.4286246
68686,"The gross value added of the north-west is approximately 60% of London's, and no other major economy in western Europe or the US has a similar discrepancy.",Con,1,-1,0.0,12.810226,-1.9737738
69813,"What is Her Majesty's Government's assessment of the readiness of Croatia and Serbia to join the EU, given the fact that, with hindsight, Romania and Bulgaria probably acceded to the Union too soon?",Con,19,-1,0.0,11.857774,2.1271462
70789,"Friend and me when we went to see him, namely that the issue of the improvements to the Canford Bottom roundabout was totally separate and apart from the London Olympics route network.",Con,15,-1,0.0,8.96229,-3.0905619
72987,"Will he please make history, follow the example of great Prime Ministers like Winston Churchill and Margaret Thatcher and give the British people the chance to vote on our future with the European Union?",Con,19,9,0.8064073447550233,10.6471195,0.10390743
78317,"Mr Arapi was convicted in his absence of a murder that took place in Italy while he had evidence that he was actually 1,000 miles away in Staffordshire Moorlands.",Con,19,11,0.8456581153711842,9.342792,-3.2386074
79530,Let me put it on the record that it is absolutely the job of the Governor of the Bank of England to be frank with the country about the challenges we face.,Con,1,6,1.0,13.017413,0.18483597
80176,"Since that dealt with transactions governing euros, how would we have influenced that legislation had we been outside the European Union?",LibDem,19,9,0.7673171002519868,11.190955,0.75443405
81929,"There is a huge disadvantage in all this for my constituents, compared, for example, with constituents in south-east England.",Lab,21,-1,0.0,10.227786,-3.9203224
86314,"Five years after the Morecambe bay tragedy, a commemorative event was organised by the Chinese community in London.",Lab,14,16,0.7099074308285299,8.845594,-3.061558
87278,"Member for Stone, who has left his place, why exactly the Royal Bank of Scotland-partly owned by us-and HSBC are running to the European taxpayer, in the form of the European Central Bank, to ask for cheap loans.",Lab,1,6,0.3874015316908557,13.2423315,-0.199865
90468,I believe that this country must confront the lack of airport capacity in the south-east of England.,Con,10,21,0.5073228402370326,13.538837,-2.3988593
90632,"The scale of that rebate was a fraction of those available in Germany, but at least it represented recognition that the Government have a role to play in trying to ensure that energy-intensive industries remain in the UK.",Lab,8,-1,0.0,13.029357,-1.3505019
93280,"Will he confirm that his decision has the support of the Chiefs, unlike the previous Government's decision to scrap the Sea Harriers, which reportedly led to two of the Chiefs standing down?",Con,16,-1,0.0,12.6575775,-0.75447005
93726,They are hosting a third conference in Riga later this summer.,Con,19,-1,0.0,10.597423,-0.40523604
95053,"No, we had best not do that; the European Parliament would not like it.” That is one of the arguments that it uses. “We must go for the maximum option.",Con,12,9,0.8904123124884433,11.0057335,0.5959254
96036,They will be great friends of Scotland and the rest of the UK in the future as their states accede to the EU.,SNP,4,20,0.9952437351273701,13.93035,-4.0037
104349,"It is not for the European Union to make the case for an FTT, and it certainly should not be the recipient of any revenues from an FTT should one be imposed in future, because it would then be taking on the personality of a state and a Government, and that is not the vision of the European Union that the Liberal Democrats wish to see.",LibDem,19,9,0.8122337583260217,11.251574,0.4467698
107840,"That is something we can push for, because Europe is changing.",Con,19,9,0.9546315696330208,11.630391,0.66943973
108838,"I genuinely believe that Scotland stands taller and shouts louder when it works in partnership with other areas of the UK, representing ourselves on the global stage.",Lab,21,20,1.0,13.697113,-4.0310965
109814,Friend agree that we must tread with extreme caution in trying to tell the Church of England how to run its own affairs?,Con,20,14,0.8443046934829341,9.212272,-2.232492
113680,"Gentleman knows, we have the opportunity to work out which of the home affairs parts of the European Union we want to opt out of and which ones we want to opt back into.",Con,19,9,0.7965278710942442,11.330758,0.46805906
117215,"One third of our European Union postings are filled, but two thirds are unfilled because we do not have candidates with second and third languages.",Con,6,9,0.891917191427486,11.556933,0.83671427
117243,"Gentleman has been to Finland, but it has a waste solution that works.",Lab,8,20,0.8974541739438634,13.789421,-3.65367
123460,"Although it cannot punish us for failing to meet the convergence criteria, the European Union can, I believe, send in a surveillance mission or even a rather ominous-sounding enhanced surveillance mission.",Con,19,11,0.8335094367436906,10.157606,0.98056763
125697,The Church of England is satisfied that the Bill will do what it says.,Con,2,14,0.8443046934829341,9.304781,-2.235373
133509,I echo his concerns about dangerous dogs.,Con,4,-1,0.0,8.830916,-0.7188101
144076,Does he really think that Britain's international standing would be enhanced by joining the club with Belarus?,LibDem,19,9,0.6926895779102393,11.094773,0.12531394
149695,"We have had a good debate, albeit a relatively short one, and although floods and the future of the United Kingdom are, of course, pressing issues that command a great deal of concern, so too is this one.",Con,21,-1,0.0,11.594859,-1.9982803
155499,"Tony sadly passed on, and just at the weekend so did another close friend of his, Stan Pearce, a man who worked hard in north-east England as a miner.",Lab,99,16,0.9230008814112903,8.179989,-3.415982
175433,"That is precisely the emphasis that has been given by several countries, including the UK and France.",Con,17,9,0.6878788391000393,11.834711,0.51447093
176764,"In addition, our world-class £125 million R and D programme is developing better, cheaper CCS technologies, including finding new uses for CO2 rather than simply storing it deep under the sea bed.",Con,7,17,1.0,13.290501,-1.101362
177136,"Does this represent more than some isolated incidents, and actually show an NHS in England at breaking point?",Lab,3,7,0.8858162326819378,10.978936,-4.4129515
13066,"Secondary and tertiary explosions occur, causing collateral damage.",Con,19,-1,0.0,11.368992,-0.91739315
266858,"She said in response:“We will have as much discussion as we can and will try, if possible, to reach agreement on the allocation of time in the full day's debate on Report.”She repeated that assertion in her response to the hon.",LibDem,20,-1,0.0,9.130997,-0.12290308
298868,"I will focus, in particular, on one recent case, which was briefly mentioned by the Opposition Front-Bench spokesman, and that is the death this week of Claire Wilson in Grimsby.",Lab,12,-1,0.0,8.943837,-3.4448068
312418,"In addition, the national flu line should link to the distribution of antivirals through collection points.",Con,3,7,0.8666754462655807,11.074741,-4.9695764
407094,"I shall do my best, Mr. Speaker.",Lab,16,-1,0.0,7.6756787,-1.0363703
503896,That is a critical factor.,Lab,8,13,1.0,8.321324,-0.0800048
573943,"However, the big fish, the big contracts, the money and the global corporations will find their way through and not be caught.",Lab,20,-1,0.0,12.815069,-0.608092
577665,He did not say “priorities”; he used the word “messages”.,Con,3,-1,0.0,9.898129,-0.7987172
662041,"Gentleman and I last debated the matter, the decision has been taken to disband Skillfast and replace it with Skillset.",Lab,6,12,1.0,10.928419,-3.6308675
709397,"That has to be the overwhelming consideration, and there will be a decision very shortly.",Lab,16,13,1.0,9.413048,-0.5239916
716297,"Friend the Member for Bournemouth, East (Mr. Ellwood) said that those who drop or lay mines should effectively be responsible for clearing up, but that has not applied in the case of either the British or German Government.",Con,16,-1,0.0,13.192555,-0.5613866
758488,The development of coal power stations with equipment to provide CCS is essential to the future of this country.,Lab,8,17,1.0,13.356988,-1.1230091
889223,"The principal question for me is whether the supply side of our economy, particularly in the north-west, will enable those 3,000 jobs to be created in each of our constituencies.",Con,1,-1,0.0,12.84294,-2.644376
926678,Friend knows of my long-standing interest in the kingdom of Morocco.,Con,19,-1,0.0,11.656128,0.20128046
1153095,"However, I posed the question and it was not answered.",Con,20,13,0.9465688590682338,7.814145,-0.53866327
1159237,Those arrangements are complementary.,LibDem,20,-1,0.0,8.869749,-0.8201443
1172518,"The question had arisen-and had been considered in the context of a disclaimer, rather than in the application of the forfeiture rule-in the case Re Scott (deceased) and Widdows v. friends of the Clergy Corporation in 1975.",Con,12,13,0.8403360954848488,9.678781,-1.4443996
1755482,"It is therefore not just a question of supply, or even money-although the Minister has been somewhat over-familiar with the figures, and I intend to return to where some of the money has come from.",Lab,5,19,1.0,12.370983,-2.4696085
1765129,"If we were to go down this route now, we would find that the problem would be multiplied even more.",DUP,15,18,1.0,12.038438,-1.2136767
1966060,The question for Proton in such circumstances would be:� is it planning to pay the suppliers?,Con,10,19,0.9160153194252049,12.386416,-1.5622468
1975532,There is no question but that there is all-party support for the fact that the high street is now centre-stage.,Lab,14,22,1.0,11.075925,-2.389891
2068431,I am not sure that I would choose to listen to their concerts or their jokes.,Con,99,-1,0.0,8.257644,-2.2738988
2104849,"In addition, 28 iron cellar grates dating back to Victorian times were stolen last year from the world heritage site at Saltaire in my constituency.",Con,21,-1,0.0,9.482127,-2.6017845
2192480,"Friend share my concern that the plans for gas storage in salt caverns in the Wyre estuary and the possibility of fracking are a dangerous combination, given what he said earlier about the risk of earthquakes and earth tremors occurring again?",Con,7,5,1.0,13.387302,-0.96272343
2205436,It is a reasonable question.,Con,3,13,1.0,7.9807816,-0.09047373
2243185,"Unfortunately, the Bill fell, but I salute my hon.",Con,3,0,0.5173196746056419,6.794246,-0.3734816
2371039,"He will know that Saudi Arabia has set up a world-renowned deradicalisation centre, which was visited by the previous Prime Minister and is recognised by the United Nations.",Con,19,-1,0.0,11.13151,-0.36906448
2571184,"As a result, they had to borrow additional money, and the national debt went up, but figures show that by 2010, the GDP ratio to the national debt began to fall again.",Lab,1,18,1.0,12.415114,-0.80501425
2950489,"Since Labour left office, therefore, a fivefold cost increase in private ambulances has occurred in the north-east-these are funds going to private contract firms.",Lab,3,7,1.0,10.451949,-4.6265597
2987906,"Now, we are denying them that.",Lab,10,13,1.0,8.804246,0.16241123
3116021,"In the light of recent events, the House should particularly explore whether The Co-operative Group has“the ethics of responsibility, co-operation and stewardship”claimed in 2012 by the Leader of the Opposition or is simply a very badly run institution with appalling corporate governance?",Con,15,-1,0.0,9.143335,-0.8214743
3228932,"It has been popular, and of course Conservatives want to be associated with it, but it was and is our policy.",LibDem,20,13,0.8364650666596849,10.103461,-0.5197438
